d1,d2,d3,d4
229.44,513.32,45.2,329.15
365.52,421.7,409.33,666.36
194.19,699.5,142.09,155.98
157.12,816.76,325.01,309.33
183.53,681.81,124.65,174.25
41.54,697.17,213.71,297.83
33.8,689.99,210.45,302.91
231.58,511.06,47.66,331.19
330.72,839.97,288.9,3.93
191.67,696.39,139.02,159.46
168.26,640.7,84.99,215.29
256.84,460.1,306.16,555.47
35.2,686.86,202.94,296.85
36.2,690.31,207.64,298.64
170.28,639.35,83.29,215.65
30.39,687.2,209.92,305.81
228.23,520.44,39.07,321.7
239.74,730.55,175.45,113.22
40.38,691.37,204.45,292.79
329.69,833.18,283.08,10.86
44.8,700.1,214.95,295.57
233.09,501.94,55.92,340.84
233.6,502.02,55.94,340.65
678.0,27.22,580.69,863.92
697.45,94.63,618.15,904.61
25.99,680.99,204.05,305.98
194.25,699.56,142.14,155.91
191.61,696.77,139.41,159.23
13.01,666.71,197.19,314.85
329.96,837.51,286.69,5.59
678.04,25.1,579.87,862.89
234.6,500.52,57.45,342.09
229.67,512.19,46.22,330.34
254.24,463.12,305.32,553.64
232.42,496.71,60.79,346.79
258.73,458.12,306.96,556.89
675.98,24.18,578.11,861.23
237.2,458.61,103.02,390.95
229.03,509.42,48.51,333.48
35.56,691.69,211.32,301.86
324.44,828.51,277.96,12.57
221.65,520.54,37.22,322.91
677.11,26.69,579.86,863.12
628.44,80.49,506.51,782.35
553.21,1093.8,544.5,256.57
226.48,513.42,44.47,329.65
22.66,651.62,213.31,350.31
331.34,836.71,286.37,8.31
230.95,507.7,50.4,334.97
168.57,638.8,83.06,216.87
155.57,697.68,145.74,181.18
226.8,513.37,44.57,329.63
6.75,660.77,196.61,321.07
228.36,510.06,47.82,332.92
40.94,693.79,207.92,294.3
676.44,27.45,579.65,863.03
171.64,638.85,82.58,215.52
40.2,691.38,204.67,293.08
191.21,669.68,112.23,180.7
232.06,498.67,58.87,344.69
198.25,702.61,145.16,151.73
640.95,63.01,522.55,799.57
170.94,642.64,86.44,212.41
676.04,25.05,578.49,861.68
299.93,817.39,263.37,28.15
225.81,515.05,42.89,328.01
259.69,457.18,307.43,557.65
167.76,640.93,85.31,215.31
191.14,666.61,109.16,183.36
201.74,532.32,27.82,315.31
190.57,639.54,82.17,207.98
220.72,504.67,53.27,340.89
190.08,632.9,75.52,214.4
364.81,422.69,409.08,665.87
341.69,854.56,303.47,15.76
106.75,766.31,283.39,309.79
343.23,855.05,304.24,16.83
226.14,521.02,37.89,321.46
172.42,638.37,81.98,215.63
231.37,508.63,49.67,333.86
27.45,684.56,208.96,307.91
172.28,642.07,85.67,212.36
224.04,520.17,38.02,322.8
13.86,665.75,195.4,313.81
225.99,522.23,36.87,320.19
25.13,678.16,200.5,304.95
43.33,692.53,203.1,289.3
78.62,719.24,210.07,258.49
191.21,669.68,112.23,180.7
197.62,700.6,143.14,153.47
225.7,518.31,40.01,324.48
667.83,19.41,570.25,853.55
259.2,457.0,306.61,556.95
12.15,666.43,197.65,315.74
330.23,833.79,283.7,10.66
249.46,471.18,305.98,551.39
203.33,671.48,114.65,174.89
24.59,681.59,207.17,309.3
98.95,756.25,285.61,327.79
677.11,26.69,579.86,863.12
27.3,682.2,204.51,305.05
168.72,640.52,84.72,215.26
324.89,830.71,279.87,10.0
328.29,832.76,282.38,9.98
42.07,689.38,199.67,288.91
27.38,684.63,209.23,308.19
330.39,832.61,282.78,12.39
678.1,25.09,579.91,862.92
75.94,694.77,179.9,251.8
9.68,667.44,201.59,319.37
326.35,830.06,279.69,11.88
172.16,639.52,83.16,214.7
192.24,667.18,109.75,182.45
677.11,26.69,579.86,863.12
195.84,823.49,282.56,186.64
252.58,467.87,307.22,553.75
324.17,829.98,279.1,10.53
42.58,692.16,203.31,290.11
166.77,642.3,86.86,214.53
227.56,521.67,37.88,320.5
6.1,660.83,197.18,321.68
13.51,666.74,196.77,314.31
674.91,23.03,576.92,860.03
35.06,685.36,200.79,295.94
191.34,670.86,113.41,179.65
364.98,424.5,410.24,666.57
366.34,421.23,409.97,667.11
226.25,521.47,37.57,320.96
55.9,644.76,150.08,287.05
216.58,681.14,125.7,162.48
667.94,20.35,570.64,854.01
740.66,238.98,698.38,985.88
254.91,463.46,306.5,554.62
145.19,707.22,159.04,185.53
224.68,514.99,42.77,328.32
38.27,680.45,191.36,289.95
324.69,832.52,281.32,7.58
231.65,500.84,56.76,342.36
95.24,752.42,282.67,328.14
168.65,639.14,83.38,216.52
234.03,500.39,57.47,342.35
230.73,505.68,52.17,337.23
198.16,672.21,114.97,175.97
170.2,638.79,82.75,216.18
332.03,837.16,286.9,8.65
224.95,516.92,41.06,326.15
680.64,25.83,581.79,864.6
233.1,502.4,55.51,340.33
229.65,511.55,46.76,331.03
224.94,514.66,43.1,328.62
225.81,515.05,42.89,328.01
254.05,463.43,305.34,553.54
233.43,502.49,55.48,340.17
20.62,677.31,204.54,311.23
677.11,26.69,579.86,863.12
225.82,514.89,43.04,328.18
220.49,519.7,37.87,324.11
228.9,509.99,47.97,332.88
331.86,835.8,285.75,10.07
189.25,667.25,109.79,183.53
28.22,685.13,208.92,307.15
334.12,842.65,291.9,6.78
26.26,681.12,203.95,305.68
225.92,630.16,81.62,210.05
13.17,666.11,196.37,314.56
321.77,810.16,262.38,34.42
330.21,836.96,286.29,6.59
220.66,503.43,54.64,342.33
204.29,520.73,40.22,327.7
204.92,518.76,42.27,329.77
11.77,665.27,196.68,315.93
229.34,510.87,47.28,331.83
23.64,681.12,207.72,310.62
329.45,833.54,283.31,10.13
205.5,518.68,42.08,329.67
168.93,640.54,84.7,215.15
326.65,831.04,280.57,10.82
673.96,25.49,577.1,860.5
173.58,638.84,82.28,214.73
30.77,687.22,209.32,304.99
38.08,687.95,201.55,293.47
224.87,518.28,39.84,324.68
228.36,510.07,47.81,332.91
225.49,518.38,39.9,324.45
169.2,640.2,84.32,215.34
628.48,79.9,506.72,782.64
191.21,669.68,112.23,180.7
28.14,685.36,209.6,307.74
675.75,24.65,578.13,861.31
168.57,639.69,83.93,216.07
330.47,834.7,284.51,9.76
677.76,25.43,579.83,862.91
98.09,754.81,286.0,330.35
361.7,428.45,408.8,664.14
224.36,515.87,41.91,327.43
172.66,639.46,83.02,214.55
256.74,459.69,305.67,555.15
180.18,663.46,106.31,190.47
189.87,694.74,137.42,161.56
38.78,680.78,191.33,289.46
331.73,838.07,287.58,7.22
328.66,834.34,283.77,8.23
219.07,520.08,37.4,324.02
189.25,665.56,108.1,184.98
333.92,842.72,291.92,6.5
321.8,810.03,262.29,34.6
232.24,508.72,49.79,333.6
190.23,669.5,112.05,181.23
197.1,671.29,114.01,177.14
674.8,16.01,570.49,851.84
191.18,671.49,114.04,179.18
680.01,25.14,581.11,863.91
332.07,839.06,288.47,6.63
231.28,508.94,49.38,333.55
228.36,510.07,47.81,332.91
229.9,513.28,45.35,329.11
330.65,835.22,284.98,9.31
321.88,810.12,262.39,34.54
115.88,720.86,187.03,212.61
37.35,692.2,209.69,298.93
32.01,687.13,207.31,302.4
368.0,422.52,412.45,669.26
27.92,684.98,209.09,307.55
209.11,673.15,116.95,171.68
36.4,687.85,203.2,295.86
27.13,680.18,201.39,303.53
191.21,669.68,112.23,180.7
195.61,522.34,43.9,329.19
170.2,638.79,82.75,216.18
168.68,640.81,85.02,215.01
25.64,680.8,204.17,306.37
340.18,853.84,302.54,14.67
329.87,836.55,285.88,6.69
618.96,79.45,498.93,775.83
25.26,682.25,207.5,308.91
677.11,26.69,579.86,863.12
552.18,1091.83,542.73,254.8
204.51,516.19,45.63,332.94
28.65,685.63,209.32,307.03
168.51,640.3,84.55,215.54
183.53,657.7,100.34,194.0
120.47,738.27,206.47,213.36
224.81,514.66,43.08,328.65
95.24,752.42,282.67,328.14
366.81,422.18,410.98,667.88
225.81,515.05,42.89,328.01
221.64,520.53,37.24,322.93
678.23,25.47,580.16,863.19
170.59,637.95,81.85,216.78
168.22,641.54,85.82,214.57
99.01,756.94,284.17,324.47
341.58,855.31,304.07,16.22
328.44,833.14,282.73,9.61
366.09,418.18,408.05,665.96
24.69,682.29,208.58,310.28
257.06,459.05,305.54,555.25
257.26,459.69,306.36,555.8
552.06,1092.43,543.16,255.23
678.52,27.23,581.05,864.24
171.38,639.65,83.41,214.91
193.59,671.75,114.33,178.03
365.42,422.91,409.87,666.6
229.68,513.98,44.71,328.39
201.67,707.51,150.05,146.57
231.83,508.04,50.28,334.42
325.31,835.84,284.23,3.83
203.5,668.96,112.22,177.08
253.99,463.99,305.75,553.73
41.2,695.77,211.3,296.34
23.61,678.98,203.57,307.9
324.31,828.54,277.95,12.45
254.62,462.23,305.05,553.69
666.29,22.02,569.74,853.32
229.12,520.69,39.23,321.27
224.28,486.3,73.43,361.36
165.5,642.31,87.12,215.1
95.24,752.42,282.67,328.14
331.16,836.19,285.9,8.71
230.45,513.8,45.08,328.43
12.03,666.86,198.26,315.98
168.55,639.82,84.06,215.96
259.69,457.25,307.49,557.69
254.62,462.23,305.05,553.69
227.71,510.39,47.42,332.7
331.76,440.22,382.57,635.01
260.33,456.43,307.64,558.1
37.29,688.3,202.93,294.89
277.02,472.85,94.41,366.81
82.96,626.88,247.83,410.4
253.12,451.75,293.21,546.36
206.79,518.58,41.59,329.32
342.1,855.59,304.42,16.62
27.54,684.36,208.35,307.37
323.24,829.0,278.07,11.31
33.53,689.88,210.66,303.33
224.95,514.68,43.09,328.6
170.54,641.26,85.14,213.82
28.98,680.52,199.92,301.17
224.33,514.21,43.44,329.25
192.99,669.63,112.21,180.07
334.54,841.75,291.27,7.77
259.53,456.64,306.74,557.19
232.51,507.32,51.05,335.07
22.94,678.37,203.37,308.4
302.64,821.48,267.42,25.06
225.93,515.4,42.6,327.6
206.77,518.11,42.15,329.87
224.74,517.96,40.1,325.06
24.99,682.0,207.4,309.1
386.35,924.98,371.47,85.65
224.04,486.4,73.41,361.33
170.05,640.67,84.64,214.55
235.02,500.32,57.69,342.22
226.27,513.55,44.32,329.54
21.46,677.86,204.4,310.37
395.18,938.09,384.19,98.97
26.42,682.52,206.3,306.99
227.63,517.34,41.35,325.15
50.03,656.31,161.11,284.52
24.22,677.73,200.83,305.93
220.56,519.56,38.0,324.24
190.68,669.92,112.46,180.71
93.87,751.16,281.29,327.6
98.2,755.45,285.08,327.99
182.96,658.21,100.87,193.78
328.9,838.12,286.94,3.51
181.55,636.21,78.89,214.11
328.38,833.1,282.68,9.62
42.85,690.02,199.83,288.24
38.18,688.06,201.62,293.42
625.4,73.66,506.03,783.04
330.39,834.21,284.08,10.3
254.62,462.23,305.05,553.69
217.17,678.94,123.73,164.34
625.86,73.86,506.35,783.29
232.94,507.26,51.21,335.06
95.24,752.42,282.67,328.14
672.48,25.39,575.92,859.41
255.31,462.17,305.91,554.52
343.31,854.82,304.07,16.76
35.5,685.67,200.79,295.54
194.2,669.58,112.18,179.66
42.58,690.15,200.28,288.69
228.51,509.76,48.11,333.21
677.78,18.7,576.15,858.24
39.15,692.14,207.19,295.55
233.06,508.12,50.51,334.1
335.82,843.18,292.75,8.66
340.48,854.59,303.23,15.33
232.14,509.1,49.45,333.21
363.53,422.21,407.44,664.36
674.74,23.98,577.16,860.36
689.21,88.95,609.56,896.03
37.63,681.76,193.5,291.02
677.81,25.26,579.79,862.85
211.59,646.07,91.55,196.44
331.09,838.06,287.41,6.4
188.45,667.03,109.57,184.04
322.15,829.5,278.23,10.31
225.97,513.81,44.03,329.32
225.09,515.39,42.46,327.79
677.11,26.69,579.86,863.12
677.54,24.74,579.4,862.43
628.72,78.97,549.5,836.42
196.84,699.21,141.76,154.86
175.54,532.46,51.29,326.54
227.65,511.04,46.82,332.0
332.34,840.7,289.87,5.55
265.66,872.98,320.09,141.47
35.63,681.21,194.55,293.17
9.68,650.08,194.36,330.31
38.04,680.81,191.97,290.29
301.5,820.47,266.34,26.23
175.1,636.73,79.98,216.05
37.35,692.2,209.69,298.93
216.12,457.65,124.33,407.74
25.48,682.96,208.72,309.62
255.71,462.24,306.52,555.06
331.83,841.85,290.71,4.28
629.89,78.44,508.37,784.35
676.8,24.52,578.81,861.89
224.45,514.7,42.99,328.68
228.36,510.06,47.82,332.92
226.79,517.71,40.81,324.92
169.58,639.39,83.45,215.9
191.49,696.58,139.22,159.43
323.55,829.92,278.91,10.29
190.25,500.57,79.42,360.38
10.82,664.84,197.05,316.88
26.67,681.73,204.49,305.62
340.18,853.84,302.54,14.67
525.66,1099.78,543.91,261.79
6.96,664.49,200.26,321.18
331.76,839.46,288.72,5.82
232.98,502.53,55.37,340.21
224.42,519.13,39.0,323.85
225.08,520.11,38.33,322.65
26.13,682.79,207.27,307.93
679.9,24.6,580.79,863.53
173.67,639.4,82.82,214.19
27.74,685.05,209.58,308.11
225.91,522.54,36.6,319.87
23.89,681.14,207.34,310.09
40.06,691.32,204.71,293.23
247.82,467.1,300.23,547.49
225.33,515.13,42.74,328.02
629.51,76.64,508.58,784.82
38.12,694.16,212.62,300.36
226.49,513.71,44.21,329.32
197.63,525.03,39.05,325.17
35.07,691.37,211.42,302.42
320.64,810.09,262.01,33.77
171.13,641.49,85.27,213.36
143.38,710.56,163.32,186.18
191.21,669.68,112.23,180.7
190.88,695.78,138.44,160.3
27.02,684.12,208.7,308.13
258.93,489.51,74.49,350.51
10.41,665.43,198.07,317.43
167.52,642.83,87.23,213.73
365.14,424.98,410.66,666.87
191.21,669.68,112.23,180.7
29.49,686.0,208.75,305.8
231.09,509.41,48.93,333.07
402.8,944.04,390.62,104.54
25.2,681.35,205.76,307.77
196.55,702.48,145.04,152.68
248.76,473.06,306.67,551.36
676.0,25.26,578.53,861.75
331.04,838.35,287.64,6.0
254.14,462.59,304.73,553.27
232.38,502.37,55.43,340.52
116.64,721.69,187.64,211.93
31.14,688.15,210.78,305.76
255.33,460.86,304.79,553.93
139.14,704.53,158.19,191.42
199.06,702.01,144.55,151.76
364.39,422.34,408.44,665.32
39.44,689.47,202.46,292.64
205.51,517.81,43.13,330.67
674.89,25.36,577.76,861.08
26.67,681.73,204.49,305.62
24.53,677.88,200.71,305.59
46.56,701.96,216.23,294.84
30.32,687.38,210.44,306.29
14.21,667.17,196.64,313.63
330.87,834.03,284.06,11.08
677.05,25.26,579.27,862.4
229.34,510.87,47.28,331.83
678.84,27.72,581.46,864.67
228.72,519.96,39.62,322.12
342.55,854.84,303.91,16.35
169.52,638.58,82.67,216.65
335.57,844.58,293.83,7.96
332.6,838.26,287.94,8.18
225.58,515.08,42.82,328.02
305.61,812.49,260.25,27.69
6.83,660.79,196.57,321.0
232.94,505.33,52.88,337.16
30.09,686.49,208.85,305.3
169.7,638.9,82.95,216.29
258.82,456.77,305.9,556.37
234.33,506.64,52.09,335.47
44.87,695.78,206.69,289.79
225.81,515.05,42.89,328.01
331.93,841.55,290.48,4.52
223.68,516.62,41.12,326.75
661.94,7.74,557.53,839.06
327.1,833.69,282.86,7.63
230.65,511.05,47.43,331.38
230.67,511.6,46.96,330.77
551.05,1092.7,543.1,255.18
23.94,679.19,203.52,307.57
306.16,788.98,240.95,52.54
21.64,674.68,199.1,307.54
35.48,691.58,211.22,301.86
696.59,95.38,617.68,904.2
21.21,676.67,202.62,309.56
26.82,683.88,208.48,308.15
224.91,519.49,38.81,323.36
230.51,512.45,46.21,329.89
221.08,521.16,36.57,322.36
397.52,939.7,385.98,100.41
220.72,504.67,53.27,340.89
194.06,516.88,52.2,336.54
331.05,834.82,284.74,10.3
228.58,521.84,38.16,320.14
183.75,645.5,88.09,204.78
35.61,691.38,210.57,301.24
225.43,515.35,42.55,327.76
223.96,515.28,42.4,328.16
676.03,25.12,578.5,861.71
326.82,830.7,280.33,11.42
202.18,532.12,27.82,315.39
674.47,24.61,577.18,860.46
228.83,519.89,39.72,322.18
628.03,79.61,506.42,782.41
324.68,828.71,278.18,12.46
336.85,848.13,297.06,9.66
31.37,688.24,210.58,305.38
28.7,684.7,207.29,305.51
672.14,26.8,576.1,859.73
343.86,855.28,304.57,17.31
259.11,457.47,306.91,557.06
338.81,852.84,301.4,13.48
323.22,829.94,278.85,10.13
676.72,25.64,579.19,862.38
24.39,680.73,205.73,308.51
168.17,640.67,84.98,215.36
330.62,838.06,287.29,5.78
677.48,27.89,580.56,863.9
31.72,688.01,209.51,304.22
25.36,682.95,208.92,309.9
39.43,677.65,187.22,288.3
205.14,517.98,43.11,330.61
232.65,508.87,49.78,333.36
675.98,26.41,578.94,862.27
332.91,842.42,291.43,5.39
205.5,518.68,42.08,329.67
258.94,457.48,306.69,556.86
38.54,694.5,212.68,300.0
677.11,26.69,579.86,863.12
119.19,735.1,203.07,213.37
333.73,841.23,290.64,7.04
331.99,837.72,287.35,7.97
38.29,694.24,212.51,300.11
674.21,24.16,576.82,860.09
329.35,833.58,283.32,9.97
228.85,508.89,48.96,334.1
39.55,694.12,210.36,297.27
331.3,840.91,289.8,4.03
43.64,692.05,202.05,288.49
226.25,521.47,37.57,320.96
671.99,22.77,574.66,857.97
169.48,638.61,82.7,216.65
244.63,478.55,305.98,548.7
27.28,681.69,203.66,304.58
231.34,512.0,46.81,330.21
258.94,457.48,306.69,556.86
39.7,694.91,211.74,298.14
193.32,669.48,112.06,180.07
33.09,691.39,215.37,307.8
695.85,95.18,617.0,903.54
334.66,845.32,294.23,7.11
401.46,939.71,386.73,100.08
332.08,842.05,290.93,4.52
23.83,679.86,204.86,308.47
331.36,835.77,285.6,9.48
191.21,669.68,112.23,180.7
204.27,671.28,114.56,174.77
225.45,515.37,42.54,327.73
193.59,671.75,114.33,178.03
223.29,516.33,41.34,327.16
171.91,639.31,82.99,214.99
179.82,667.92,353.86,502.38
677.77,26.55,580.27,863.46
141.26,704.81,157.75,189.55
169.79,639.33,83.36,215.86
625.86,73.86,506.35,783.29
26.82,681.84,204.5,305.49
191.21,669.68,112.23,180.7
332.55,843.24,292.03,4.92
229.81,511.93,46.47,330.59
677.43,27.52,580.4,863.71
231.63,511.24,47.52,330.98
678.73,26.86,581.05,864.18
43.64,695.38,207.43,291.41
224.69,519.21,39.0,323.71
224.45,514.7,42.99,328.68
331.39,840.69,289.65,4.28
228.36,510.07,47.81,332.91
95.24,752.42,282.67,328.14
229.37,509.71,48.31,333.1
225.36,514.96,42.9,328.2
170.29,639.77,83.7,215.26
201.32,691.56,134.22,158.65
36.66,689.79,206.13,297.26
23.98,679.14,203.38,307.45
229.86,514.07,44.69,328.26
10.92,648.78,194.18,331.5
225.15,515.13,42.7,328.06
33.38,689.55,210.18,303.12
115.07,723.97,191.28,214.21
29.68,686.37,209.25,305.99
326.82,830.95,280.54,11.07
41.3,696.96,213.65,298.03
190.52,696.46,139.14,160.0
226.25,521.47,37.57,320.96
42.19,693.46,205.84,291.85
232.63,507.58,50.86,334.77
334.03,842.46,291.73,6.74
166.88,642.1,86.64,214.66
678.65,26.3,580.77,863.85
328.38,833.1,282.68,9.62
172.28,641.9,85.5,212.51
170.2,640.27,84.21,214.85
15.5,669.0,197.61,312.64
696.84,95.34,617.87,904.38
25.77,679.96,202.58,305.37
632.59,73.53,512.16,788.53
226.22,520.72,38.15,321.77
677.61,26.67,580.21,863.42
223.8,522.8,35.72,320.0
333.08,840.35,289.76,6.82
333.63,840.53,290.05,7.42
259.2,457.69,307.23,557.28
191.21,669.68,112.23,180.7
226.25,521.47,37.57,320.96
333.25,840.82,290.19,6.7
676.21,24.85,578.53,861.7
191.69,696.54,139.17,159.35
260.55,454.64,306.36,557.51
328.14,833.77,283.17,8.48
224.08,516.85,40.97,326.41
168.84,640.43,84.61,215.29
228.5,515.26,43.32,327.23
282.93,779.3,227.01,60.95
676.61,25.4,579.02,862.2
11.63,649.11,190.87,327.41
169.25,639.5,83.62,215.94
551.85,1092.43,543.1,255.17
20.94,677.76,204.95,311.2
306.25,813.04,260.86,27.08
229.0,509.45,48.48,333.45
4.9,663.71,205.83,328.78
29.5,685.98,208.7,305.75
173.43,638.78,82.24,214.85
358.18,800.74,268.59,81.15
677.53,25.64,579.75,862.87
364.69,424.7,410.03,666.31
196.78,669.34,112.06,178.94
199.7,667.43,110.37,179.63
402.8,944.04,390.62,104.54
168.72,639.13,83.35,216.5
115.88,720.86,187.03,212.61
205.4,520.18,40.33,327.96
228.36,510.06,47.82,332.92
226.05,516.2,41.92,326.7
676.78,26.36,579.5,862.76
677.11,26.69,579.86,863.12
169.87,639.36,83.37,215.81
226.66,511.36,46.38,331.86
325.55,833.63,282.44,6.6
171.91,639.31,82.99,214.99
31.34,688.24,210.64,305.45
263.33,869.57,316.56,139.37
675.25,25.37,578.03,861.32
234.23,498.83,58.92,344.02
27.34,681.4,203.1,304.21
180.01,667.89,354.01,502.57
14.04,667.29,196.93,313.84
402.8,944.04,390.62,104.54
31.09,681.54,199.24,298.95
220.45,520.46,37.14,323.28
29.48,680.97,200.07,300.78
168.03,640.99,85.32,215.14
364.68,422.99,409.11,665.82
229.1,513.86,44.65,328.63
205.5,518.68,42.08,329.67
228.36,510.07,47.81,332.91
328.77,833.19,282.85,9.88
329.69,835.01,284.57,8.46
330.76,837.55,286.91,6.56
207.8,671.84,115.51,173.23
225.81,515.05,42.89,328.01
200.15,672.04,114.94,175.43
200.12,527.19,34.79,321.72
557.26,1098.29,548.98,261.05
628.65,80.51,506.68,782.5
679.0,27.39,581.44,864.6
224.42,519.13,39.0,323.85
331.33,837.98,287.4,6.8
195.84,823.49,282.56,186.64
147.59,705.45,156.35,184.12
230.5,510.35,47.99,332.17
30.75,683.06,201.88,300.45
677.11,26.69,579.86,863.12
333.19,837.95,287.83,9.31
678.75,26.8,581.04,864.16
31.57,688.18,210.12,304.82
171.29,641.6,85.35,213.19
6.51,660.85,196.86,321.28
36.3,679.86,192.3,292.0
397.47,939.53,385.83,100.23
37.96,680.79,192.02,290.38
327.12,830.67,280.38,11.71
39.03,691.33,205.93,294.9
677.11,26.69,579.86,863.12
171.26,639.21,82.99,215.36
145.68,705.25,156.75,185.75
36.87,692.98,212.04,301.14
23.46,680.14,205.94,309.51
225.76,518.21,40.11,324.58
25.79,682.41,206.99,308.05
206.35,522.77,36.84,324.65
331.3,840.91,289.8,4.03
675.9,26.42,578.88,862.22
169.39,639.29,83.39,216.07
224.42,519.13,39.0,323.85
194.68,675.58,118.16,174.38
258.85,458.49,307.44,557.22
235.61,565.1,39.3,274.75
209.36,520.21,38.68,326.61
191.21,669.68,112.23,180.7
551.98,1092.03,542.83,254.9
667.46,21.1,570.46,853.92
116.93,560.77,216.29,425.46
227.91,512.96,45.15,329.85
24.78,681.85,207.42,309.32
679.91,24.91,580.94,863.72
253.94,462.99,304.81,553.2
28.85,685.64,209.03,306.62
308.47,841.13,285.74,28.17
329.52,834.0,283.7,9.6
121.88,722.73,321.44,418.03
39.42,681.79,192.01,288.99
197.95,671.37,114.13,176.77
45.82,692.17,200.08,285.55
228.38,494.24,63.44,350.65
46.9,695.23,203.59,286.16
678.4,25.53,580.29,863.32
328.38,833.1,282.68,9.62
331.3,840.91,289.8,4.03
361.3,425.03,406.54,662.75
149.24,704.63,154.96,183.08
6.06,660.95,197.3,321.68
228.49,520.52,39.12,321.57
336.66,846.5,295.67,9.06
696.1,103.64,619.83,906.68
193.33,669.58,112.16,179.99
678.84,27.41,581.34,864.51
43.27,692.44,203.03,289.32
169.52,638.67,82.76,216.58
364.29,424.23,409.35,665.75
677.56,24.83,579.45,862.48
207.76,670.69,114.4,174.28
323.46,828.7,277.88,11.78
258.82,456.77,305.9,556.37
225.41,516.83,41.24,326.15
27.45,684.78,209.47,308.31
28.97,685.59,208.7,306.26
329.72,837.19,286.37,5.69
230.77,519.92,40.5,321.82
259.63,456.62,306.87,557.32
223.46,518.3,39.55,324.96
22.81,678.71,204.13,308.96
224.42,519.13,39.0,323.85
677.11,26.69,579.86,863.12
140.91,704.83,157.9,189.84
676.78,26.36,579.5,862.76
46.22,695.31,204.43,287.24
145.14,707.16,159.0,185.59
678.49,26.7,580.82,863.96
328.76,835.03,284.36,7.41
39.24,690.45,204.23,293.74
214.93,481.51,84.84,371.7
338.42,852.18,300.76,12.86
190.82,674.93,117.47,176.45
233.47,499.56,58.16,343.38
680.84,22.02,579.48,861.6
223.72,519.54,38.5,323.56
5.59,665.19,205.34,326.52
28.88,685.39,208.44,306.16
174.6,640.93,84.22,212.43
225.94,513.66,44.17,329.5
173.87,636.4,79.82,216.84
167.81,642.79,87.13,213.64
27.67,682.94,205.35,305.21
324.87,832.33,281.21,7.9
324.71,828.57,278.07,12.66
227.12,514.87,43.31,327.93
232.14,509.1,49.45,333.21
146.81,706.41,157.64,184.44
325.95,830.49,279.95,11.0
229.68,513.98,44.71,328.39
226.26,513.44,44.42,329.67
228.36,510.07,47.81,332.91
95.84,753.41,282.36,326.31
43.55,694.58,206.18,290.76
233.16,503.51,54.52,339.1
331.3,840.91,289.8,4.03
258.74,457.13,306.11,556.43
35.13,689.17,206.93,299.2
243.36,486.34,71.61,355.94
38.6,687.92,200.98,292.73
110.29,732.67,205.27,223.57
263.27,869.6,316.62,139.55
26.67,681.73,204.49,305.62
36.81,681.38,193.73,291.85
628.21,79.68,506.56,782.52
228.36,510.07,47.81,332.91
169.52,638.58,82.67,216.65
229.31,511.13,47.05,331.55
225.49,518.38,39.9,324.45
365.92,421.58,409.7,666.76
42.05,692.02,203.67,290.8
224.42,514.82,42.88,328.56
264.4,873.2,320.7,144.22
40.54,688.9,200.48,290.69
30.73,686.0,206.92,303.35
194.25,699.56,142.14,155.91
677.11,26.69,579.86,863.12
209.95,530.13,27.54,315.28
31.58,687.24,208.13,303.36
28.43,684.73,207.74,306.09
254.58,464.36,306.84,554.63
233.29,501.36,56.48,341.43
170.29,639.03,82.97,215.92
364.83,422.74,409.14,665.91
331.39,837.98,287.41,6.88
38.6,689.03,202.66,293.53
325.55,829.38,278.94,12.18
